"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000198585",2.03422651093405,5.95587548799599,6.57533978980105,9.56775650538787e-09,6.8199104083263e-07,9.67096747375827
"ENSG00000116489",2.13108274539095,7.3109828513674,6.56531420933988,9.96314322307778e-09,7.08917316556058e-07,9.29368944455911
"ENSG00000115425",2.86570435810036,3.07723824592954,6.55716886344988,1.02963005418496e-08,7.31328399970736e-07,9.70400052743022
"ENSG00000175471",2.50168750672149,4.19823284782062,6.54800227525561,1.06844839559372e-08,7.56510197242988e-07,9.74749196027522
"ENSG00000183578",9.53319780056801,-4.44564639327959,6.54790992090649,1.06884680372623e-08,7.56510197242988e-07,8.82290061700149
"ENSG00000131016",-6.39491681115893,-0.367843365260456,-6.54451924444637,1.08357652157954e-08,7.63985189660095e-07,9.5147528119225
"ENSG00000128253",-4.62597060725428,-2.24002962517243,-6.54416909971818,1.08510905749941e-08,7.63985189660095e-07,9.43249024938569
"ENSG00000138449",2.83152983981364,5.69634720591321,6.54340500856536,1.088460863268e-08,7.65005308131122e-07,9.51332560663636
"ENSG00000274536",3.12729054535407,7.38879967561639,6.53992937760471,1.10383756450653e-08,7.74458599795663e-07,8.82197078949605
"ENSG00000119669",2.19420407386744,6.41291123662159,6.53698418574465,1.11703634416262e-08,7.82353573310549e-07,9.35745829309443
"ENSG00000197063",2.54543649443316,5.11238903254679,6.53629840206174,1.12013210065869e-08,7.83157403664009e-07,9.63701299721406
"ENSG00000163513",1.8112723850562,7.67421780826077,6.53201899285777,1.13964365952467e-08,7.95415875003659e-07,8.98859950814304
"ENSG00000163512",2.48789993225197,3.87561698089017,6.53049702539849,1.14666402815922e-08,7.98928722011383e-07,9.6564979085611
"ENSG00000166446",3.89031569705485,2.12161630712547,6.52635274695773,1.16599887218375e-08,8.10994578884625e-07,9.5517738652023
"ENSG00000182957",2.48797797644378,5.67505929741325,6.52514993338464,1.17167092385583e-08,8.12238939866997e-07,9.50902206467618
"ENSG00000136381",2.26260800484788,4.40981863516531,6.52511655232077,1.1718287277321e-08,8.12238939866997e-07,9.66303103493672
"ENSG00000122862",2.37936331536424,9.08136077297296,6.5246527549832,1.17402344495437e-08,8.12359561687701e-07,8.10345677300096
"ENSG00000148700",2.50201294100515,6.57018494601034,6.51573529832539,1.21702452755274e-08,8.40667011283079e-07,9.21408353625885
"ENSG00000173517",2.72753917663465,3.51705272665058,6.51180653227414,1.23646268405242e-08,8.52629036436974e-07,9.5864654985521
"ENSG00000136026",3.28032753161447,7.37677996500894,6.50774180326407,1.2568982050403e-08,8.65236671901203e-07,8.57670923952787
"ENSG00000100030",1.84903486650979,7.29479427549946,6.50419439020996,1.27500689337078e-08,8.76202173116102e-07,9.07189059358781
"ENSG00000101972",2.26695179336902,6.27254510452498,6.50263522562758,1.28304782413172e-08,8.8022335538811e-07,9.33836210109993
"ENSG00000108946",2.41344832268088,6.55001260606424,6.49649987906619,1.31518118191342e-08,8.99678405880757e-07,9.16444504247703
"ENSG00000258831",6.90959341830062,-2.1103394047559,6.49636772491302,1.3158820522807e-08,8.99678405880757e-07,8.84046555907713
"ENSG00000174130",2.44864637613111,6.09702463327394,6.49565290678386,1.31967947664423e-08,9.00742857725828e-07,9.27049689073724
"ENSG00000153029",1.71711385443607,5.80138923270811,6.48914905024682,1.35473477633533e-08,9.23102499631068e-07,9.43249856636762
"ENSG00000159399",2.79927283781518,5.36591652513145,6.48287999826613,1.38939958561603e-08,9.45120848408386e-07,9.32821631782846
"ENSG00000119318",1.83074705847919,6.47269607015654,6.47886281890789,1.41207435563639e-08,9.56623491931658e-07,9.20864673234077
"ENSG00000171988",2.94821630175086,5.73431112318597,6.47870267705125,1.41298584714373e-08,9.56623491931658e-07,9.24477051672428
"ENSG00000164190",1.93148071121499,6.26947261098129,6.4786215243406,1.41344797325358e-08,9.56623491931658e-07,9.26527734650835
"ENSG00000204577",2.36127983296755,9.05669555169806,6.47732740068751,1.42083771048203e-08,9.60008699778129e-07,7.83245818166245
"ENSG00000169967",2.67958930306665,5.51864035722729,6.47535801459516,1.43215704660358e-08,9.66033180999278e-07,9.32231450434554
"ENSG00000163687",-5.76500334031922,-1.13052156602481,-6.47277663201195,1.44712967226413e-08,9.74497606103222e-07,9.22772516657848
"ENSG00000079337",-5.58961008327887,-1.10939959314112,-6.46960217026238,1.46575561103514e-08,9.85389750415296e-07,9.20612817605744
"ENSG00000133812",2.44741639446615,4.53086459174567,6.46048855321481,1.52056258459273e-08,1.02052849792649e-06,9.40371502210293
"ENSG00000152804",2.08823399907565,5.29120179887412,6.45646897906958,1.545377550321e-08,1.03545447130008e-06,9.34249940639695
"ENSG00000000938",1.9663720474736,9.96389657404273,6.44953665653387,1.58912297898955e-08,1.06299371050479e-06,7.1259790644609
"ENSG00000118985",2.75867420425219,3.54212236661676,6.44447908361088,1.62181186722133e-08,1.08154223954982e-06,9.34445103624684
"ENSG00000021355",3.08832336813255,7.89607104348686,6.44441464266588,1.62223265123263e-08,1.08154223954982e-06,8.17371462658565
"ENSG00000230847",8.85168822642891,-4.41397149795908,6.44331466744981,1.62943197003388e-08,1.08454344469043e-06,8.35719237100383
"ENSG00000183019",5.66804427619151,5.04805199234837,6.43939516440436,1.65534395903166e-08,1.09996922051224e-06,8.79598551193443
"ENSG00000023909",2.74939583673327,3.21471490505324,6.43394580497815,1.69205113544243e-08,1.12250560638707e-06,9.23871915598629
"ENSG00000165568",-5.15111656188018,-1.42989484005918,-6.43091658443824,1.71280449244512e-08,1.13440142018581e-06,9.04883930786514
"ENSG00000223972",-5.09177283932712,-2.54425932620134,-6.42970692732952,1.72116236379455e-08,1.13806199587613e-06,9.04450511297759
"ENSG00000116266",2.13723424875512,4.91780047072429,6.42921153897688,1.72459682221197e-08,1.13846045068252e-06,9.2826843796731
"ENSG00000163162",2.27562080398916,8.59989407269283,6.42683428414052,1.74117291507272e-08,1.14751858248776e-06,7.99468990732003
"ENSG00000185278",2.46613592396255,5.00428898581303,6.4243478712848,1.75867941958618e-08,1.15715924756471e-06,9.23143985796198
"ENSG00000165219",1.77691695357543,5.51833134812679,6.41714556524077,1.8103823907087e-08,1.18923190966129e-06,9.19865406504677
"ENSG00000127948",2.67368056969339,7.00017879629117,6.4164790672655,1.8152425771587e-08,1.18965269376629e-06,8.52646234031057
"ENSG00000145860",1.78936319023895,5.88433787316879,6.41624652772246,1.81694133120865e-08,1.18965269376629e-06,9.14216903236105
"ENSG00000108061",2.34725474277656,5.18160941183428,6.41147948064948,1.85211562363989e-08,1.21071141953774e-06,9.18334458723578
"ENSG00000006652",2.61711117347399,5.18999544351263,6.41008133272882,1.86255967932088e-08,1.21556208162432e-06,9.13653581551669
"ENSG00000173611",4.43666314717566,1.93991003398674,6.40734583358801,1.8831630526852e-08,1.22701654852594e-06,9.15902733312198
"ENSG00000186591",2.61841217788613,6.76801716615769,6.40587863644194,1.89430682966039e-08,1.23228031012956e-06,8.64747688776754
"ENSG00000119638",1.67322522798035,6.17720748401771,6.4037330899819,1.91072083504617e-08,1.24094990323952e-06,9.0154483077977
"ENSG00000150457",2.52838396642198,3.65864514351613,6.40002745673127,1.93940312685719e-08,1.25754652428891e-06,9.17367188587727
"ENSG00000123983",2.42782232954134,4.473029299768,6.3968379992583,1.96443213377633e-08,1.27172464802054e-06,9.16469588472278
"ENSG00000189221",7.54840417283974,-2.26199327386888,6.3907382247747,2.01319606305713e-08,1.30119787985567e-06,8.68653737695023
"ENSG00000171236",3.12509180376944,7.73584109356504,6.38821713318871,2.03369987860129e-08,1.31234032936644e-06,7.92497081672078
"ENSG00000118855",1.90624434995686,5.70562220771166,6.38398591212287,2.0685789672466e-08,1.33270851989179e-06,9.01715030873175
"ENSG00000144802",2.81718107653475,5.13022772829688,6.38290654183946,2.07757115921945e-08,1.33636025188704e-06,9.02950865684144
"ENSG00000170248",1.55871857528841,6.47171712660636,6.37646695697341,2.13203111341872e-08,1.36919991727891e-06,8.85517980592348
"ENSG00000136044",2.24502067627254,4.68022012557994,6.37207004277846,2.17002781528445e-08,1.3913789191398e-06,9.06290650850937
"ENSG00000139178",2.14886790166813,6.92642664282187,6.37106436028409,2.17881261253562e-08,1.39478701670632e-06,8.56767815930136
"ENSG00000100647",2.00854962021365,7.02717163116791,6.36494686909868,2.23301543571515e-08,1.42721282268077e-06,8.52402819965307
"ENSG00000155926",2.50610861490558,8.60807518838056,6.35654016905483,2.30969087767595e-08,1.47387607403696e-06,7.49759034351509
"ENSG00000187210",2.37546742069836,3.18213613860506,6.34651486338066,2.40455182701593e-08,1.53197769492384e-06,8.87569425898966
"ENSG00000163946",2.14021092093207,5.20451988009479,6.33262692457704,2.54238054160939e-08,1.61722757173703e-06,8.8697835294707
"ENSG00000112419",2.5106091542036,3.72741185410164,6.3233243782183,2.63905801005078e-08,1.67607282970082e-06,8.87765536530524
"ENSG00000198399",1.97865293005358,6.30451647463822,6.32068147821067,2.6671839359249e-08,1.69126385791882e-06,8.65914587243712
"ENSG00000133116",7.50078010771281,-2.56854169147642,6.31755596842603,2.70082989730551e-08,1.70990178789726e-06,7.88313357295475
"ENSG00000139505",2.47872567459805,4.20395386128772,6.31549801384928,2.72321326848719e-08,1.72136194685098e-06,8.85839437198255
"ENSG00000113318",2.1204000628627,3.09647229770827,6.3101592823035,2.78214180212163e-08,1.75585030971575e-06,8.69374645310666
"ENSG00000233387",-5.4508394531815,-1.23303921420419,-6.30894817700787,2.7956849706184e-08,1.76163208759876e-06,8.6196347338348
"ENSG00000178078",-5.44166639921415,-0.942277439040508,-6.30706101678535,2.81691859521397e-08,1.77223413716419e-06,8.61139774232307
"ENSG00000168438",2.07246498067898,4.40467754893625,6.30627610327198,2.82579719404212e-08,1.77504216867002e-06,8.82287850621376
"ENSG00000211664",-5.27253500927213,-1.31608271451552,-6.3025413867843,2.86842448874454e-08,1.79771903811873e-06,8.58489074618835
"ENSG00000163221",4.43732426250937,6.99034848615056,6.30233129409241,2.8708413075773e-08,1.79771903811873e-06,7.75632060774676
"ENSG00000135365",2.00723632581047,7.53616079842893,6.29828796579593,2.91774963857037e-08,1.82425149253198e-06,8.10508406056458
"ENSG00000104763",1.98856953523821,7.48138646153067,6.29212677551757,2.99069421190786e-08,1.86695479358882e-06,8.09889218600678
"ENSG00000175073",2.43156140758541,4.75663003274207,6.29036254631855,3.01191275891191e-08,1.87728553075622e-06,8.7448299998614
"ENSG00000089916",1.75745014855729,4.86622097121914,6.26681044562997,3.30989831400769e-08,2.05982247708571e-06,8.67039893494315
"ENSG00000282499",-5.81801750200547,-0.98629972797297,-6.26642125696041,3.31506035092469e-08,2.05984630954984e-06,8.48031323473197
"ENSG00000198265",1.9833896321764,5.37054397814959,6.2657995586973,3.32332286921198e-08,2.06179361092685e-06,8.5956984698883
"ENSG00000006756",1.83908105145002,4.76094210265943,6.25739255645159,3.43708020960675e-08,2.12908318315271e-06,8.61832302969643
"ENSG00000069974",2.20842044038972,6.6483601483538,6.25695185940837,3.44314878413836e-08,2.1295610372297e-06,8.24301539052684
"ENSG00000170439",8.10434529554004,-0.750772840928566,6.25430887267975,3.47976738843762e-08,2.14890335714238e-06,8.52248111463192
"ENSG00000268734",3.49626113776782,4.52226125025814,6.25130655406201,3.52183330433104e-08,2.17154513037909e-06,8.50545391686633
"ENSG00000257017",6.18013561977464,3.53678061588024,6.24959002332064,3.54611005837399e-08,2.18316564420752e-06,8.36696773747907
"ENSG00000139687",2.76368931685103,4.0975840970538,6.24778065498003,3.57187948956806e-08,2.19566818409197e-06,8.59952320409402
"ENSG00000069869",6.01417297094424,0.658997696356052,6.2471859828187,3.58038942719936e-08,2.19753917179036e-06,8.42606928081337
"ENSG00000075651",2.79178457023218,2.57104536278632,6.24434072969867,3.62138492233348e-08,2.21740130729667e-06,8.46377841606409
"ENSG00000188895",1.83489319931701,7.97002946022763,6.24417538375507,3.62378155040523e-08,2.21740130729667e-06,7.77040001145042
"ENSG00000070540",2.37654379661531,4.85577466320884,6.23689795385975,3.73083794084719e-08,2.27598098479422e-06,8.50038573088717
"ENSG00000108256",2.37030850358803,5.92132592777813,6.23595643938844,3.7449154895923e-08,2.28110746231196e-06,8.34307777178762
"ENSG00000215156",6.62203960880156,-0.317614373875208,6.23065203384961,3.82521708163733e-08,2.32649587164877e-06,8.39692595307345
"ENSG00000198060",2.08847136151072,4.01777086008065,6.2291682433722,3.84798371024985e-08,2.33497297597674e-06,8.52181678722031
"ENSG00000126858",2.23743659714709,4.50841952233928,6.22898716290199,3.85077131255305e-08,2.33497297597674e-06,8.5269747007892
"ENSG00000131171",1.87121667019163,6.6517986199036,6.22595879477768,3.89768872501661e-08,2.35986268257708e-06,8.14567354520637
"ENSG00000185728",2.44297557035606,4.92399557114467,6.2246519221286,3.91811030226237e-08,2.36865970483536e-06,8.47219923212179
"ENSG00000110436",8.53648171988896,-5.79053213334906,6.21625807050482,4.0518277147224e-08,2.44581948629534e-06,6.80241930383644
"ENSG00000198431",1.95121778679422,5.69755287161102,6.21555813497623,4.06318023592422e-08,2.44899508012932e-06,8.35206710528959
"ENSG00000153214",2.4862106160714,3.51980462337682,6.21489545348632,4.07395758197884e-08,2.45181501063942e-06,8.45000791349298
"ENSG00000119682",1.77462230851095,6.08963613796003,6.211896609142,4.12308392107072e-08,2.47767144685927e-06,8.27128938481025
"ENSG00000170525",4.68040705536575,6.64189339544148,6.21062001655959,4.14417456468361e-08,2.48662844551359e-06,7.38337022226094
"ENSG00000035862",1.96336828223097,7.68831831385402,6.21010245247362,4.15275570654816e-08,2.48806385863858e-06,7.61141646364342
"ENSG00000115590",6.08614666598825,6.76319216021368,6.19658223412145,4.38326743784443e-08,2.62226365381283e-06,7.12685911722259
"ENSG00000168297",2.31110715940201,5.57135500330421,6.18826055989437,4.53140741868758e-08,2.70685945090755e-06,8.23415071735453
"ENSG00000143337",1.89828094507422,6.21392342795422,6.18465012257296,4.59721314237025e-08,2.74209440281259e-06,8.12604865245594
"ENSG00000184227",-5.16442190068448,-1.91027043765139,-6.17976790296237,4.6877079765635e-08,2.79192942331564e-06,8.14134881343427
"ENSG00000115091",1.59721852809503,8.11395674198251,6.17785654814462,4.7236150814084e-08,2.80915345418314e-06,7.53518253896475
"ENSG00000172493",2.58277528065173,5.6382263502045,6.17437929819735,4.78963995923095e-08,2.84421130932057e-06,8.1306543882439
"ENSG00000181381",3.01294816544802,6.40403523586355,6.17319062212495,4.81241929626003e-08,2.85352331192103e-06,7.8518605085836
"ENSG00000105366",-7.58642695013258,0.0809976660171841,-6.1687672157951,4.89813506508754e-08,2.90007107344108e-06,8.17412326206099
"ENSG00000197321",2.17445223978073,6.66412700048107,6.16459478498352,4.98037369148706e-08,2.94427177206484e-06,7.8248186029255
"ENSG00000205423",2.49589114014302,3.82869639008162,6.1639043755186,4.99411300552932e-08,2.94427177206484e-06,8.27252059281605
"ENSG00000023287",2.89744398610268,4.45601603930169,6.16387191837447,4.99475983420781e-08,2.94427177206484e-06,8.26072345293086
"ENSG00000232389",-3.22298940982326,-3.0838564410767,-6.15841595315327,5.10467861746666e-08,3.00466017246551e-06,8.00519587880009
"ENSG00000135919",-5.67066348050118,-0.270410010558824,-6.15581648506677,5.15788879833395e-08,3.03154160044768e-06,8.0703619582919
"ENSG00000084676",1.81779371587583,6.72187624441041,6.15391230515589,5.19721514854408e-08,3.05019625404042e-06,7.86210376880898
"ENSG00000138764",2.81193814072743,4.52559253112498,6.15104326710381,5.25703021161942e-08,3.08080362343329e-06,8.19049286365187
"ENSG00000118520",5.70881132557687,2.81080317114543,6.14443822274109,5.39734102460775e-08,3.1584265483447e-06,8.1645686281343
"ENSG00000151694",2.23533330491955,5.00521837701025,6.14170253415815,5.45653631109389e-08,3.18842547643309e-06,8.1564001488863
"ENSG00000148396",1.73973071803303,6.88663089394367,6.13664706569869,5.56762534124526e-08,3.24861645818203e-06,7.72731750763402
"ENSG00000120709",1.86590476633694,7.20718307855918,6.13124381394989,5.68883494507642e-08,3.314529600898e-06,7.56640540368367
"ENSG00000104687",2.00895914655558,6.27184671634486,6.13068783309583,5.70145450649068e-08,3.317074878002e-06,7.84744859502572
"ENSG00000100644",2.41749634974097,6.45943995495887,6.12559311025537,5.81839302606985e-08,3.38021728950954e-06,7.73137932476491
"ENSG00000163393",2.82172438929994,3.34396555739944,6.12447953438567,5.84426757772618e-08,3.39034985800502e-06,8.0977526429289
"ENSG00000112531",2.16342275474566,5.64202538088219,6.11472251560434,6.07590827547476e-08,3.51964934424548e-06,7.93416555211355
"ENSG00000197006",2.78653685701535,7.09141974727425,6.10547681844467,6.30379488831857e-08,3.64640521007458e-06,7.34717575799063
"ENSG00000171155",2.50715081477773,3.06075882651888,6.10177236561655,6.3974597654234e-08,3.69526835473493e-06,7.94196556070069
"ENSG00000136560",2.14519197773143,5.14645667597785,6.09880773386825,6.47341081712197e-08,3.7337741989948e-06,7.98510506102824
"ENSG00000147526",1.59565866974182,6.52777184314343,6.09359262885545,6.60919073833954e-08,3.80662874015367e-06,7.74115739222934
"ENSG00000145495",1.88780096465806,5.96879249221555,6.0916406709461,6.6607340788589e-08,3.83082734532598e-06,7.86095856291105
"ENSG00000115718",-5.50939588549771,-1.01517025594102,-6.09096295440189,6.67872280591249e-08,3.83568591776134e-06,7.8317399513833
"ENSG00000136603",3.96352636724056,2.22219005379931,6.08986597713593,6.70794207515452e-08,3.84697128823627e-06,7.88145442007703
"ENSG00000062282",2.43835435002875,7.87896787778284,6.08594114496189,6.8135253662334e-08,3.90195650674238e-06,6.88372036421202
"ENSG00000110002",2.75999242219707,3.18041284730383,6.08540698643291,6.82802163886955e-08,3.9046959591157e-06,7.98123483326999
"ENSG00000163681",2.69086689435152,4.51075889475405,6.08378153802089,6.87232209649293e-08,3.92444734265922e-06,7.94808905103039
"ENSG00000137962",7.33836280824435,-3.18710589263786,6.07903905622753,7.00320874225161e-08,3.99351770008509e-06,6.85347851047707
"ENSG00000151893",1.96400695003601,5.45913332521404,6.07407214860474,7.14293669629939e-08,4.06742692726102e-06,7.86095033575759
"ENSG00000213064",2.06120929936309,5.37183651501995,6.07345186028114,7.16057933014652e-08,4.07170594385503e-06,7.83187858751438
"ENSG00000173578",6.43829747003761,-1.12399091007864,6.07119484749156,7.22513972440924e-08,4.10261394351271e-06,7.55627224608602
"ENSG00000196189",2.3120721819396,7.86996682610299,6.06993728643319,7.26136120082228e-08,4.11736590966794e-06,6.85707432181429
"ENSG00000145780",2.8942765766741,3.76940186580993,6.06701289439331,7.34628921192321e-08,4.15049908712684e-06,7.91440311976267
"ENSG00000144224",2.20671946589425,5.76617986331384,6.06685963787439,7.35076700172706e-08,4.15049908712684e-06,7.74724955762666
"ENSG00000080371",1.7551428807131,5.21711306387585,6.06538706643608,7.3939300306164e-08,4.16901507841291e-06,7.88175305643937
"ENSG00000269981",2.63665104880818,5.92282625619844,6.06412279216139,7.43118779264141e-08,4.18415422464664e-06,7.58211909725895
"ENSG00000187231",2.60752019803384,3.37382198057205,6.06352599164773,7.44883985671768e-08,4.18822741146523e-06,7.87380995032115
"ENSG00000175354",1.9011938362736,5.01784587208708,6.05758270827763,7.62691100443888e-08,4.27744988043627e-06,7.85866249371795
"ENSG00000118495",2.70332822582115,3.93936940844881,6.05752028691157,7.62880345324314e-08,4.27744988043627e-06,7.87814009839555
"ENSG00000172247",-5.66368976325506,-1.00623667468535,-6.05603942349717,7.67383589857568e-08,4.29670683557855e-06,7.71262333998132
"ENSG00000120063",2.41684539531281,5.60835826640687,6.0554500987316,7.69183016012748e-08,4.30061564569034e-06,7.69364861293034
"ENSG00000283050",2.93975221945285,2.79651408873349,6.05511070720887,7.70221199168461e-08,4.30061564569034e-06,7.83375249631519
"ENSG00000100504",2.66664352176066,8.6077206973876,6.0528920838061,7.7704213549841e-08,4.33268348561818e-06,6.29178069056935
"ENSG00000186448",2.57238157736091,2.36994947563021,6.05008069595094,7.85771452782171e-08,4.37528863500677e-06,7.67900322495562
"ENSG00000138069",1.81297650719849,5.90926926672221,6.04607457329003,7.98378429795926e-08,4.43933743217923e-06,7.67998869914444
"ENSG00000162704",1.81174321798339,8.16336913809704,6.04276381991546,8.08948131345926e-08,4.49189679231615e-06,6.87929165818552
"ENSG00000182118",4.74459232914397,0.887611537454943,6.0413510661819,8.13500468923548e-08,4.510944255402e-06,7.62214929697094
"ENSG00000130382",1.95937811766833,7.34645236226359,6.04059083028413,8.15960677258648e-08,4.5183541525003e-06,7.09474779107461
"ENSG00000143119",1.70318172440077,9.0702269033735,6.03789582952854,8.2474149798389e-08,4.56069569490349e-06,6.35478777639578
"ENSG00000093167",1.92473660629419,5.38179703762598,6.03724322975046,8.26881824127091e-08,4.56625042493919e-06,7.72938738844214
"ENSG00000105483",1.88315055240621,7.0573939332801,6.02459291384785,8.69474644697839e-08,4.79487238218691e-06,7.26491511588803
"ENSG00000160712",1.64316825499603,8.66974937909334,6.02049446342982,8.83734332066148e-08,4.86683392023607e-06,6.5239930134617
"ENSG00000175084",-5.08017662804944,-1.099952571472,-6.01681950159137,8.96717325289651e-08,4.93157727924686e-06,7.54902972720275
"ENSG00000233013",3.6754672418135,1.58877659298493,6.01197258312628,9.14129790777199e-08,5.020470744375e-06,7.529887852984
"ENSG00000134463",4.03580234881756,2.31877265487224,6.0108526543313,9.18200481643438e-08,5.0359475802223e-06,7.7024195508851
"ENSG00000050130",2.12454510403072,4.069801511424,6.01021178303267,9.20537972918409e-08,5.0418893170662e-06,7.69975679802989
"ENSG00000275743",-5.24266121610838,-1.33399286763012,-6.00063064738116,9.56194409048519e-08,5.22295212399029e-06,7.49714336132597
"ENSG00000125633",1.87492508486309,5.36680846982537,6.00016954606112,9.57944470427654e-08,5.22541161467199e-06,7.59634739915259
"ENSG00000152760",8.10420206712071,-4.05449081175499,5.99927571806216,9.61345935202833e-08,5.23686033699516e-06,6.62640624634604
"ENSG00000135870",2.24237610486368,5.33220267826372,5.99812920133691,9.65726515903567e-08,5.25360451858663e-06,7.56629646039671
"ENSG00000170871",2.02958839209874,5.72122473031184,5.99303499769881,9.85430463247646e-08,5.35355074101106e-06,7.48329661970657
"ENSG00000132357",2.55705535288275,5.14879915015306,5.99031355742841,9.96119305128434e-08,5.40431691022582e-06,7.49848276647172
"ENSG00000138185",2.18836287786132,5.38329040869859,5.97806320423359,1.04567279087952e-07,5.65789199716533e-06,7.49043603788757
"ENSG00000078043",2.44836167928035,3.26268780896387,5.96542847488462,1.09933685090072e-07,5.94026076342886e-06,7.5107680741925
"ENSG00000101236",2.09880017541076,7.97808329847194,5.96466702672895,1.10265667915888e-07,5.94912887554404e-06,6.54316739604104
"ENSG00000067208",2.53896875339094,2.48214321406621,5.96437382487623,1.10393765015568e-07,5.94912887554404e-06,7.36631634224644
"ENSG00000102010",4.28869988295714,3.00844207058412,5.96326924541643,1.10877669060777e-07,5.96720756570461e-06,7.51016505806971
"ENSG00000104043",3.01100647498939,2.9902862482838,5.96093080538195,1.11909050310015e-07,6.01466262107383e-06,7.49808161186876
"ENSG00000117758",1.93164884932833,4.66318081179373,5.9592815515744,1.1264216581809e-07,6.04598177599311e-06,7.50048801766082
"ENSG00000169860",6.51284161660594,-1.91279912861141,5.95577105782793,1.14218488367677e-07,6.12241555914313e-06,6.81061609306995
"ENSG00000211685",-6.53346685559239,-0.285185784940114,-5.93901935225843,1.22046307464778e-07,6.5332964749654e-06,7.31408915536108
"ENSG00000084733",1.58844071208886,6.48607711910774,5.92794963787676,1.27507915558495e-07,6.81388168972714e-06,7.15323055171946
"ENSG00000215244",3.52906492554842,2.0494994194058,5.92771391720872,1.27626807431584e-07,6.81388168972714e-06,7.3013466606951
"ENSG00000105988",-3.09857785614844,-3.32965997324772,-5.92349616369367,1.29772774169856e-07,6.91926401482301e-06,7.16890005642533
"ENSG00000166747",1.68305035371365,6.25000917096362,5.92135077817928,1.30877990141971e-07,6.96894961548017e-06,7.13356977812117
"ENSG00000124151",1.9668577069304,6.06752061074049,5.91317939709364,1.35173487503886e-07,7.17216957075174e-06,7.08295206785187
"ENSG00000135837",2.44486202113501,4.78487783046043,5.91307416851933,1.35229703363758e-07,7.17216957075174e-06,7.28162010132185
"ENSG00000157450",2.236305226701,4.84318675880577,5.90870158440625,1.37586210840093e-07,7.28753734939844e-06,7.27467899460721
"ENSG00000183621",2.58097192032494,4.96408541040821,5.90258874964465,1.40948812490899e-07,7.45582126284097e-06,7.19252730777894
"ENSG00000234449",-5.36293978173726,-1.66223858682395,-5.89854122268817,1.43219910276727e-07,7.56600109454004e-06,7.13877097796116
"ENSG00000142627",-5.2545254561855,-2.25348243545214,-5.88809114666104,1.49252242027691e-07,7.87432891600688e-06,7.09523167406605
"ENSG00000188647",3.14924022576911,3.80476119146535,5.88643539708742,1.50230816814966e-07,7.91556919737254e-06,7.23526503197414
"ENSG00000159082",2.76684425378001,4.02695819168454,5.87933070050274,1.54502336839112e-07,8.12997767749471e-06,7.19592250083033
"ENSG00000152229",3.18698832396343,5.62576722913571,5.87847713640029,1.55023534861556e-07,8.14674006340429e-06,6.90412394021761
"ENSG00000276775",-7.99530583996172,0.735714330094423,-5.87593233959962,1.5658776402201e-07,8.21820011646587e-06,7.1173991763145
"ENSG00000132824",1.62660100185258,6.96932416046285,5.8750794702255,1.5711548756491e-07,8.23514580323924e-06,6.76484325395387
"ENSG00000105887",2.09754798667831,6.41525435706102,5.86812576229144,1.61484321090179e-07,8.45311546415024e-06,6.80210101017424
"ENSG00000143226",2.08000886503639,9.69705889907449,5.86643010226088,1.62567748731239e-07,8.49876285369737e-06,5.08754963954961
"ENSG00000257315",6.67537481224756,-1.36414198338607,5.86368878704367,1.64334510612143e-07,8.57996882549268e-06,6.46826107332811
"ENSG00000116918",2.53620312316354,3.16817130748108,5.86261915401056,1.65029020428599e-07,8.60505405871664e-06,7.0842854527818
"ENSG00000143546",4.32276733318222,8.64510022109826,5.86158728464241,1.65701760394213e-07,8.62568053570233e-06,5.40075615476396
"ENSG00000163297",2.01369447473268,6.25770378841929,5.8613547853484,1.65853715091237e-07,8.62568053570233e-06,6.83915221088153
"ENSG00000010017",1.89386538906421,4.71833701885886,5.85808554148136,1.6800504315455e-07,8.72627744819019e-06,7.11534825380104
"ENSG00000076685",1.836692658198,6.9759937056665,5.8541655428344,1.70621001212856e-07,8.85071676226999e-06,6.63948758377795
"ENSG00000241431",-3.51375273924376,-2.74094734020181,-5.85128350695464,1.72569938356223e-07,8.94027920334649e-06,6.91707003579671
"ENSG00000105352",2.36891587470885,6.75866353131536,5.8457243184337,1.76391642105781e-07,9.1265081028785e-06,6.45887017744131
"ENSG00000204345",7.34329902206005,-1.30356990482611,5.84531863224487,1.76673787306983e-07,9.12935680888862e-06,6.87700729106609
"ENSG00000151458",4.40964321022267,1.2052402058568,5.84406935010927,1.77545439044302e-07,9.16262097619899e-06,6.90910399468784
"ENSG00000014164",2.06103063064806,6.4823359221776,5.84359727792047,1.77875919856672e-07,9.16790734625378e-06,6.59704244211868
"ENSG00000122008",3.06496697056651,2.78716362292739,5.83633124737256,1.83039993841858e-07,9.42198954216437e-06,6.99226391089374
"ENSG00000126216",1.75241419709354,5.08072864531724,5.83358033589095,1.85033546515737e-07,9.51242792458522e-06,6.98158089722567
"ENSG00000168807",2.54745618730068,3.89110164736208,5.83292955186819,1.85508292444003e-07,9.52465437143524e-06,7.03756337096596
"ENSG00000276289",7.58071125996464,-2.44392396824685,5.83253821540213,1.85794351292487e-07,9.52717412074053e-06,6.36151396446275
"ENSG00000100505",5.50188321124602,-0.609320325870226,5.81711273546217,1.97424168885226e-07,1.00977690044833e-05,6.60931403901631
"ENSG00000032219",2.47097519456678,5.13139327737057,5.80910246695462,2.03744307363744e-07,1.03945794982706e-05,6.85674079408709
